customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag
3787-TRIAL,Male,f,t,t,21,f,No phone service,DSL,No,No,No,No,No,No,Month-to-month,t,Electronic check,26.05,565.75,f
2573-GYRUU,Male,t,t,f,48,t,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,t,Credit card (automatic),91.05,4370.75,f
5156-UMKOW,Female,f,f,t,3,f,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,f,Mailed check,29.65,90.05,f
1247-QBVSH,Female,f,t,t,43,t,No,DSL,No,Yes,No,No,No,No,Month-to-month,f,Mailed check,50.20,2169.40,f
6734-GMPVK,Male,f,f,f,5,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,f,Electronic check,105.30,550.60,f
9822-OAOVB,Female,f,f,f,1,t,No,DSL,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,55.45,55.45,f
6161-ERDGD,Male,f,t,t,71,t,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,f,Electronic check,85.45,6300.85,f
1226-JZNKR,Female,f,t,t,8,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Electronic check,19.80,160.05,f
7318-EIVKO,Male,f,f,f,8,t,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,t,Electronic check,59.25,436.60,f
3771-PZOBW,Male,f,f,f,20,t,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,t,Credit card (automatic),90.70,1781.35,f
5136-KCKGI,Female,f,t,t,33,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Mailed check,103.70,3467.00,t
8231-BSWXX,Male,f,f,f,71,t,Yes,Fiber optic,No,Yes,No,No,No,No,One year,t,Credit card (automatic),79.05,5552.50,f
6486-LHTMA,Female,t,t,f,31,t,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,t,Electronic check,90.70,2835.50,f
4083-BFNYK,Female,t,t,f,38,t,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,f,Credit card (automatic),95.00,3591.25,f
3722-WPXTK,Male,f,f,f,1,t,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Electronic check,88.35,88.35,t
7389-KBFIT,Female,f,t,t,2,f,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,t,Mailed check,30.25,63.75,f
7176-WIONM,Female,f,t,f,12,f,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),49.85,617.15,f
5141-ZUVBH,Female,f,f,t,9,t,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,f,Bank transfer (automatic),93.00,870.25,f
1089-HDMKP,Male,t,f,t,11,t,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,t,Electronic check,54.55,601.25,f
7623-HKYRK,Male,f,f,t,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.70,111.65,f
0310-SUCIN,Female,f,t,f,71,t,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),84.80,6046.10,f
5197-PYEPU,Female,f,t,t,42,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,t,Credit card (automatic),94.45,3923.80,f
2929-ERCFZ,Female,f,t,t,8,t,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,94.20,777.30,t
7548-SEPYI,Female,f,f,f,5,t,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,96.25,512.45,t
8835-VSDSE,Female,f,t,f,2,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,70.70,141.45,t
6619-RPLQZ,Female,f,t,t,45,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.85,892.15,f
3275-RHRNE,Male,f,t,t,28,f,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),60.00,1682.05,f
3503-TYDAY,Female,f,t,f,43,t,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,f,Electronic check,80.45,3398.90,f
6901-GOGZG,Male,f,f,t,60,t,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Electronic check,84.95,4984.85,f
1623-NLDOT,Female,f,t,f,42,f,No phone service,DSL,No,Yes,No,Yes,No,No,One year,f,Mailed check,33.55,1445.30,t
7021-XSNYE,Male,f,t,t,7,f,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,f,Credit card (automatic),49.65,305.55,f
9621-OUPYD,Female,f,t,f,25,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Bank transfer (automatic),20.20,507.90,f
9898-KZQDZ,Female,t,t,t,40,t,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Credit card (automatic),94.55,3640.45,t
8982-NHAVY,Male,f,f,f,27,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),100.50,2673.45,f
4307-KWMXE,Male,f,f,f,10,f,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,f,Electronic check,35.75,389.80,f
0141-YEAYS,Female,t,f,f,27,t,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,t,Bank transfer (automatic),86.45,2401.05,f
2450-ZKEED,Female,f,f,f,11,t,No,DSL,No,No,Yes,Yes,No,No,One year,f,Bank transfer (automatic),53.80,651.55,f
3694-DELSO,Male,f,t,t,4,f,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,f,Credit card (automatic),38.55,156.10,f
3893-JRNFS,Male,f,f,f,68,f,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,t,Bank transfer (automatic),39.90,2796.35,f
9603-OAIHC,Male,t,f,f,1,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,70.05,70.05,f
1133-KXCGE,Female,f,f,f,18,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.10,407.05,f
5236-PERKL,Female,f,f,f,57,t,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),112.95,6465.00,t
0142-GVYSN,Male,f,f,f,26,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Electronic check,20.30,511.25,f
1049-FYSYG,Female,f,t,f,17,f,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,t,Credit card (automatic),35.65,646.05,f
7854-FOKSF,Male,f,f,f,1,f,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,f,Electronic check,35.90,35.90,t
2519-FAKOD,Male,f,f,t,38,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),99.25,3777.15,t
8406-LNMHF,Male,t,t,f,59,t,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,t,Credit card (automatic),82.95,4903.15,f
1821-BUCWY,Male,f,f,f,30,t,No,DSL,Yes,No,Yes,No,No,No,Two year,t,Mailed check,55.65,1653.85,f
8263-JQAIK,Male,t,f,f,2,f,No phone service,DSL,No,No,No,No,No,No,Month-to-month,t,Mailed check,24.45,47.50,t
0023-UYUPN,Female,t,t,f,50,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Electronic check,25.20,1306.30,f
8314-DPQHL,Male,f,f,f,9,f,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,f,Mailed check,50.80,463.60,f
1465-WCZVT,Female,f,t,t,3,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.65,60.65,f
9481-SFCQY,Female,f,f,t,14,t,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,t,Credit card (automatic),59.80,824.85,f
6360-SVNWV,Female,t,f,f,31,t,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,t,Credit card (automatic),73.55,2094.65,f
0567-GGCAC,Female,f,f,f,7,t,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,f,Electronic check,61.40,438.90,f
7089-IVVAZ,Female,f,f,f,8,t,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),103.35,847.30,t
8884-MRNSU,Male,f,t,t,17,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),19.90,329.75,f
2171-UDMFD,Male,f,t,t,32,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),19.45,674.55,f
9050-IKDZA,Female,t,f,f,2,t,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,f,Mailed check,81.50,162.55,f
2205-YMZZJ,Male,t,f,f,7,t,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,t,Electronic check,84.80,546.95,t
9802-CAQUT,Female,f,t,t,72,t,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,f,Credit card (automatic),109.55,7887.25,f
1254-IZEYF,Female,t,f,f,31,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,99.95,3186.65,t
0187-WZNAB,Female,f,t,t,27,t,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,f,Mailed check,74.40,1972.35,f
9492-TOKRI,Female,f,f,f,18,t,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,t,Credit card (automatic),90.00,1527.35,t
1475-VWVDO,Male,f,f,f,7,t,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,t,Electronic check,74.90,490.55,f
9221-OTIVJ,Female,t,f,f,14,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.85,1531.40,t
1357-MVDOZ,Male,f,t,t,11,t,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,t,Bank transfer (automatic),59.65,683.25,f
7602-MVRMB,Female,f,t,t,72,t,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),110.45,8058.85,f
3325-FUYCG,Male,f,t,t,28,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,f,Electronic check,106.10,2847.40,t
5908-QMGOE,Male,t,f,f,15,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Credit card (automatic),74.20,1133.90,t
1197-BVMVG,Female,t,f,f,4,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,74.45,294.45,f
5406-KGRMX,Female,f,f,f,71,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Electronic check,24.55,1719.15,f
8481-YYXWG,Female,f,f,f,5,t,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,t,Electronic check,89.35,461.70,t
5968-HYJRZ,Male,f,t,t,47,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,24.55,1160.45,f
5198-EFNBM,Male,t,t,f,57,t,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,t,Electronic check,90.65,5199.80,f
7516-GMHUV,Male,t,t,f,50,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),105.05,5163.30,f
7140-ADSMJ,Male,f,f,f,8,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),20.45,162.30,f
2230-XTUWL,Female,f,t,t,48,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.55,883.35,f
7706-YLMQA,Female,f,f,f,70,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),19.70,1341.50,f
2585-KTFRE,Male,f,f,t,1,t,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,t,Bank transfer (automatic),70.45,70.45,f
7994-UYIVZ,Male,f,t,f,8,t,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,t,Bank transfer (automatic),85.65,659.45,f
2609-IAICY,Female,f,f,f,1,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,77.15,77.15,t
1740-CSDJP,Male,f,f,f,1,f,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,t,Bank transfer (automatic),35.25,35.25,t
7717-BICXI,Male,f,t,t,60,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.55,1205.05,f
6559-RAKOZ,Male,f,t,t,49,t,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,t,Electronic check,97.95,4917.90,f
2636-OHFMN,Male,f,t,f,4,f,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,48.55,201.00,t
4716-MRVEN,Female,f,f,f,29,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.00,599.30,f
2143-LJULT,Female,f,t,f,67,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Credit card (automatic),25.25,1733.15,f
1323-OOEPC,Female,f,t,f,53,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Credit card (automatic),98.40,5149.50,t
3200-MNQTF,Male,f,t,f,67,t,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,f,Credit card (automatic),70.90,4677.10,f
6164-HXUGH,Female,f,t,t,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.85,119.30,f
5630-IXDXV,Female,f,f,f,47,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,106.35,4849.10,f
0320-DWVTU,Female,f,f,f,53,t,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,f,Mailed check,99.50,5424.25,f
9135-MGVPY,Male,f,t,f,69,t,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Mailed check,84.70,5878.90,f
1212-GLHMD,Male,f,f,f,3,t,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,t,Mailed check,86.05,244.85,f
7878-JGDKK,Male,f,f,f,4,t,No,DSL,No,No,No,No,No,No,Month-to-month,f,Mailed check,44.55,220.75,f
1088-AUUZZ,Male,f,t,t,56,t,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,t,Credit card (automatic),75.85,4261.20,f
0397-GZBBC,Male,t,t,f,59,t,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),93.85,5574.75,t
6614-YWYSC,Male,t,t,f,61,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),25.00,1501.75,f
9588-OZDMQ,Female,f,t,f,2,t,No,DSL,No,No,No,No,No,No,Month-to-month,t,Electronic check,45.00,89.75,f
7641-EUYET,Male,t,t,t,46,t,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,t,Electronic check,100.70,4541.20,t
0354-WYROK,Female,t,t,t,31,t,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,98.90,2911.30,t
6476-EPYZR,Male,f,t,t,12,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.50,255.50,f
9921-ZVRHG,Female,f,f,f,14,t,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,t,Electronic check,80.45,1072.00,t
1174-FGIFN,Female,f,t,t,28,t,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,t,Electronic check,90.45,2509.25,f
6620-HVDUJ,Male,f,f,f,24,t,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,f,Bank transfer (automatic),60.45,1440.75,f
4701-MLJPN,Male,f,f,f,31,t,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,t,Electronic check,55.25,1715.65,t
1032-MAELW,Female,f,t,t,68,t,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,t,Electronic check,78.45,5333.35,f
7641-TQFHN,Male,f,f,t,39,t,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,f,Mailed check,100.55,3895.35,f
1552-TKMXS,Female,f,t,f,42,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),20.35,869.90,f
9206-GVPEQ,Male,f,t,f,13,f,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,t,Electronic check,54.45,706.85,t
8622-ZLFKO,Female,f,t,f,6,t,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,t,Electronic check,90.75,512.25,f
1596-BBVTG,Male,f,f,f,35,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,f,Credit card (automatic),75.35,2636.05,t
6188-UXBBR,Female,f,t,f,38,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Credit card (automatic),20.25,814.75,f
2333-KWEWW,Male,f,f,f,18,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),20.05,388.60,f
5702-SKUOB,Female,f,t,f,4,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.60,93.45,f
1134-YWTYF,Male,f,t,f,27,t,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,t,Electronic check,53.80,1389.85,f
6061-GWWAV,Male,f,f,t,41,t,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,f,Mailed check,70.20,2894.55,f
0679-TDGAK,Male,f,t,t,50,t,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,f,Electronic check,75.50,4025.60,f
6585-WCEWR,Male,f,t,t,72,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Electronic check,20.35,1354.40,f
9067-YGSCA,Female,f,f,f,70,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Credit card (automatic),26.05,1856.40,f
9067-SQTNS,Male,f,t,t,44,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),20.60,926.00,f
8433-WXGNA,Male,f,f,f,2,t,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,t,Electronic check,75.70,189.20,t
1776-SPBWV,Female,f,t,t,34,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Bank transfer (automatic),20.10,682.10,f
8735-SDUFN,Female,t,t,f,72,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),24.30,1778.70,f
9668-PUGNU,Male,f,t,f,71,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Electronic check,24.50,1816.20,f
9405-GPBBG,Female,f,f,f,64,t,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),110.50,7069.25,f
1926-QUZNN,Female,f,t,f,72,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Bank transfer (automatic),25.25,1841.20,f
3707-GNWHM,Male,f,f,f,1,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Mailed check,74.25,74.25,t
7016-NVRIC,Male,t,t,f,29,t,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,f,Bank transfer (automatic),90.10,2656.70,f
5829-NVSQN,Female,f,t,f,23,t,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,t,Bank transfer (automatic),68.75,1689.45,f
9565-AXSMR,Male,f,t,t,52,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.20,1054.75,f
8922-LIEGH,Female,t,f,f,25,t,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,t,Electronic check,89.70,2187.55,t
8869-LIHMK,Female,f,f,f,64,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),115.10,7334.05,f
8245-UMPYT,Female,t,f,f,16,t,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Electronic check,96.40,1581.20,t
5186-SAMNZ,Male,t,f,f,1,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Bank transfer (automatic),69.50,69.50,t
0447-RXSGD,Male,f,f,f,24,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),99.65,2404.85,f
4927-WWOOZ,Male,f,t,f,2,t,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,t,Electronic check,91.45,171.45,f
5788-YPOEG,Female,f,t,t,34,t,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,f,Mailed check,84.75,2839.45,f
5373-SFODM,Male,t,t,f,36,t,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,t,Credit card (automatic),85.25,3132.75,t
0661-KBKPA,Male,f,t,t,53,t,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,t,Mailed check,78.75,3942.45,f
9081-WWXKP,Female,f,t,t,47,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),20.25,873.40,f
0784-ZQJZX,Male,f,f,t,72,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.90,1529.65,f
3133-PZNSR,Male,f,t,t,72,t,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,t,Credit card (automatic),97.75,6991.60,f
5766-ZJYBB,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.40,19.40,t
8931-GJJIQ,Female,f,f,f,9,t,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,83.30,803.30,t
4277-PVRAN,Female,f,f,f,8,t,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,t,Bank transfer (automatic),80.10,679.30,t
0022-TCJCI,Male,t,f,f,45,t,No,DSL,Yes,No,Yes,No,No,Yes,One year,f,Credit card (automatic),62.70,2791.50,t
0722-SVSFK,Female,f,f,f,7,t,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,100.40,715.00,f
6599-GZWCM,Female,f,f,f,13,t,No,Fiber optic,No,Yes,No,No,No,No,One year,t,Mailed check,74.65,966.25,f
3612-YVGSJ,Female,f,t,f,71,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Credit card (automatic),24.45,1681.60,f
9825-YCXWZ,Female,t,f,f,41,t,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),101.10,4016.20,f
5397-NSKQG,Male,f,t,t,67,f,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,f,Credit card (automatic),50.90,3281.65,f
8565-HBFNN,Male,f,t,f,69,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,t,Credit card (automatic),107.20,7317.10,f
2000-DHJUY,Female,t,t,f,70,t,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),92.20,6474.45,f
6427-FEFIG,Female,f,t,t,24,t,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,f,Credit card (automatic),78.60,1846.65,f
0203-HHYIJ,Male,f,f,f,25,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),25.30,676.35,t
8670-ERCJH,Male,f,f,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),113.40,8164.10,f
7758-UJWYS,Male,f,t,t,34,f,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,t,Electronic check,40.55,1325.85,f
2050-ONYDQ,Female,f,t,t,65,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),26.00,1654.85,f
7055-JCGNI,Female,f,f,f,70,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),111.95,7795.95,f
0739-UUAJR,Female,f,t,t,72,f,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),53.80,3952.45,f
