customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag,charge_decile,tenure_bucket
4018-KJYUY,Male,f,f,t,22,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),20.15,432.50,f,2,13-24
5529-GIBVH,Female,f,f,f,47,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.15,1046.20,f,2,25-48
7137-NAXML,Male,f,f,f,23,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),20.15,405.60,f,2,13-24
3170-NMYVV,Female,f,t,t,50,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),20.15,930.90,f,2,49+
7853-GVUDZ,Female,f,t,t,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),20.15,20.15,t,2,01-06
8631-XVRZL,Male,f,f,f,9,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Mailed check,20.15,163.70,f,2,07-12
4397-FRLTA,Female,f,f,f,4,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.15,84.50,f,2,01-06
3977-QCRSL,Female,f,f,f,5,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.15,117.95,f,2,01-06
0224-NIJLP,Male,f,t,t,8,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.15,165.50,f,2,07-12
9602-WCXPI,Male,f,f,f,50,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Credit card (automatic),20.15,989.05,f,2,49+
5777-ZPQNC,Female,f,f,f,12,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Electronic check,20.15,260.70,f,2,07-12
1934-SJVJK,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.15,20.15,t,2,01-06
2120-SMPEX,Male,f,f,f,25,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,20.15,536.35,f,2,25-48
1494-EJZDW,Female,f,t,t,10,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.15,220.80,f,2,07-12
1066-JKSGK,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.15,20.15,t,2,01-06
2791-SFVEW,Female,f,f,f,9,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),20.15,238.15,f,2,07-12
9068-FHQHD,Female,f,t,t,40,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),20.15,777.35,f,2,25-48
6648-INWPS,Male,f,t,t,16,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Electronic check,20.15,341.35,f,2,13-24
8999-EXMNO,Female,f,t,t,19,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.15,387.70,f,2,13-24
7845-URHJN,Female,f,t,f,8,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),20.15,156.25,t,2,07-12
5712-VBOXD,Female,f,f,f,4,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),20.15,68.45,f,2,01-06
6469-QJKZW,Female,f,t,f,4,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Electronic check,20.15,91.40,f,2,01-06
2749-CTKAJ,Male,f,t,t,22,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.15,419.90,f,2,13-24
8957-THMOA,Female,f,f,t,50,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),20.15,970.85,f,2,49+
6000-UKLWI,Male,f,f,f,41,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.15,802.35,f,2,25-48
4897-QSUYC,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,20.15,20.15,t,2,01-06
8974-OVACP,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.15,20.15,f,2,01-06
8327-WKMIE,Male,f,f,f,37,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Credit card (automatic),20.15,785.75,f,2,25-48
3345-JHUEO,Male,f,f,f,4,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Electronic check,20.20,55.70,f,2,01-06
6380-ARCEH,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.20,20.20,f,2,01-06
4786-UKSNZ,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.20,20.20,t,2,01-06
1955-IBMMB,Male,f,f,f,59,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Bank transfer (automatic),20.20,1192.30,f,2,49+
4697-LUPSU,Male,f,t,t,2,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.20,34.75,f,2,01-06
1493-AMTIE,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Bank transfer (automatic),20.20,20.20,t,2,01-06
5039-LZRQT,Female,f,f,f,13,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.20,273.25,f,2,13-24
8305-VHZBZ,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,20.20,20.20,t,2,01-06
6131-IUNXN,Female,f,t,t,19,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.20,382.20,f,2,13-24
3744-ZBHON,Female,f,f,f,3,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Electronic check,20.20,65.95,f,2,01-06
7839-QRKXN,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,20.20,20.20,t,2,01-06
0625-AFOHS,Female,f,t,t,29,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.20,558.80,f,2,25-48
9294-TDIPC,Male,f,f,t,5,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.20,83.75,f,2,01-06
7310-EGVHZ,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Bank transfer (automatic),20.20,20.20,f,2,01-06
2384-OVPSA,Female,t,f,f,38,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,20.20,735.90,f,2,25-48
9805-FILKB,Male,f,t,t,46,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Bank transfer (automatic),20.20,845.60,f,2,25-48
2926-JEJJC,Female,f,f,f,8,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Bank transfer (automatic),20.20,140.95,f,2,07-12
0902-XKXPN,Male,f,t,t,69,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),20.20,1376.50,f,2,49+
8048-DSDFQ,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.20,20.20,f,2,01-06
3247-MHJKM,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.20,20.20,f,2,01-06
1641-BYBTK,Male,f,f,t,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,20.20,98.35,f,2,01-06
7033-CLAMM,Female,f,t,t,48,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),20.20,1027.25,f,2,25-48
9621-OUPYD,Female,f,t,f,25,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Bank transfer (automatic),20.20,507.90,f,2,25-48
6980-IMXXE,Female,f,t,t,69,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),20.20,1412.65,f,2,49+
8577-QSOCG,Female,f,t,t,38,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Mailed check,20.20,746.05,f,2,25-48
6469-MRVET,Male,f,t,t,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Electronic check,20.20,20.20,f,2,01-06
1722-LDZJS,Male,f,t,t,53,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Credit card (automatic),20.20,1068.15,f,2,49+
0506-YLVKJ,Male,f,t,t,46,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Mailed check,20.20,917.45,f,2,25-48
5850-BDWCY,Female,f,f,f,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.20,123.65,f,2,01-06
